bar-e7a42ad9e936dacb7d13029f39348239	Red do net so an Stuss zsamm!
bar-7995ac6aa05c51eae915ac0936ad386c	Red do net so an Stüfi daher!
bar-073bc6d53e3e9fb527da6c5e46257618	„Kannst du ebas wardn?“ – „Des kon i. Des hob i no nie vasaut.“
bar-72a5275a6b00e624095674c63f79a21e	D Oidstod vo Rengsburg is Teil des kuituaellen Wäideabes.
bar-d0a7a353c8313688e5d81adde31e49d1	Da Mugagidda is zarissn.
bar-21ad02f88b0ee4f2d2f31e8521d79a88	Host mi? Redst du no Boarisch?
bar-21ad02f88b0ee4f2d2f31e8521d79a88	Host mi? Redst du no Boarisch?
bar-2e7f9d922b0a6999336dbecde2adf8c8	Zerscht hob i gmoant/ i datrogats goa nia/ hiazt hob i's datrogn/ owa frogts mi ned wia.
bar-b73903f4d2074aeeef88ceb7efe1a614	Da Tom is nur hoib so schnö grennt, wiera kinna hätt, wauna woin hätt.
bar-686e2fc4d2abd12d0f1110d8a1148fd0	I hob ma's aufgschriebm.
bar-41dc3d9cac7e318a749a1a149828d129	I hob's ma aufgeschriebm.
bar-d4e8121efa62d9e3cfe12f6dd9a770fb	Host scho wieda pofelt in da Speis?
bar-a76cacdfdb13c394858f2740d22e8085	Gib ma's!
bar-5794fc799554506b6a5abe6667c3afed	Gib's mir!
bar-94b0ee5df9e2010c86cc2b1c194dc51a	Fia des, wos du fia mi getan hosd, konn i dia gar ned genug danken.
bar-15ab9d377df847be70319a6649ed5ac5	Braan ma no ebas?
bar-e535ada81a1a8bce86fb061fdcbda718	Mir ham dem Wauwau no koan Nam gebn.
bar-1a1906012a24efad61b9617d0863ba36	Wennst wos ned einfach erklären kannst, dann verstehst es ned richtig.
bar-767d34510606fced972f72021a50b2da	Dei Wepperl ham no koan Nam griagt.
bar-f905c411c8b9a728c48c3f213e1da844	Mia san uns zwar ned sicher, dass des stimmt, gehma aba davon aus.
bar-acd294fd0f30479eed507adc33c9d2d9	Wenn a Held wia da Herakles damals oan umbringt hod – „ermordt“ dadn ma heit song – hod koana wos g'sagt.
bar-e80677dd64554c46c081701910e4d28b	Sog zum Tom, i bin b'schäftigt.
bar-da0d0bc01fc245a00e55eac6b3010528	Dee Reise rentiert si.
bar-2ee2636c876ef0886287ef9e7f29987b	In schlechten Zeiten muaß a Mensch mit Freind redn.
bar-90ffe60abccda0660fd01b11d51c902d	I hob a schlechtes Gfui.
bar-aa2d7692e011c9439ba29194b93d8530	Lass mi da antwortn.
bar-25a037c54314a311369a793fcc416640	Des hod mi zwoa Stundn kost, bis ois gmocht war.
bar-422833f5d5bad0f3c3df4449d28034bc	'S is traurig, dass da Tom nimma bei uns is.
bar-14d161e30f6a5feac5038e22b53577dc	Heit bin i mit Kocha dran.
bar-1dde93a8175f1b098c8399c410e5533b	D' Marie hod Sängerin wern woin, wia's no kloa war.
bar-a7498ec82944a03abe954a2b3332622f	Dea Dog werd's nia vagessn.
bar-44ba9dc069fa94057b336cf57868807e	Des Bebi is im Muadaleib.
bar-a0ff04b3a06b43dfe858bed2298c5f62	A paar vo uns ham des scho g'macht und macha's vielleicht no immer.
bar-fd3b633b080b52d2276ccd8fc2a1ffab	Neid schafft negative Gfui, weil er a gschert Eigenschaft is.
bar-bb0721460e02f7943bdbca60f25a7e29	Frauen heiratn den Mo, der sie verehrt, vor allem deswegn, weil sie sei guadn Gschmack bewundern.
bar-8dcb019b50dfe976134aa19bc48e17fd	Schaff in andere Abteilunga Baustelln, dass d'Leit von deine eigene abglenkt werdn.
bar-94567367ea167b6390808d767e221e7d	I hätt vui Ding kapiert, wenn ma's ma ned erklärt hätt.
bar-68caaf90e86df08fbe2c870a882697b0	„Woin S' no wos anders?“ – „Des war's dann.“
bar-f3a5373b34b82b3624d222ea730812a2	Vergelt's Gott!
bar-34878f94363ce89a1abcfe6ce5564c33	I schaff wia a Ochs.
bar-867d09c9fb014d850b4fd70974012886	I tu ois, wos i ko.
bar-6c7ff9dc7c0621cad49232f113552adc	Damit kimmst ned auf an grünen Zweig.
bar-435d7c51c5f02b23f1a6c9e076b04523	Er hält si für an Gott.
bar-460f7ef73129397df5c3dc867ff251f5	Er hält si für unschlogbar.
bar-305c9a7d6c725278e657a976ed31514e	Denken ma drüber nach, was passiert, wenn ois ausm Ruder lafft.
bar-e6d4c671d7f971e41293a2ca9788bee4	Dei Verhalten geht ma auf'n Keks.
bar-c7480f51ce2fa6cacd7c54503af01592	D'Liab kennt nur de Nummer zwoa.
bar-5a99cac9dee6f886e7a2052b868113b0	Er hod vor, do zu wartn, bis sie kimmt.
bar-a51c51338859dfbed8ad48af0b1654b9	I hob den Anfang vom Gespräch ned mitkriegt, drum woaß i ned, um wos g'redt werd.
bar-5f657b58818648b64b1fc5ed1c547c02	I kimm da des kaufa, wos da liaba gfoid, oba ned beides.
bar-7245925c01f6724a8d29c2e06b8a654f	Sie hod a Stund auf an von meine Freind gwartet.
bar-d42865adf61037ca812c48c72b9bb02e	'S hod a Stund auf a Freindin vo mir gwartet.
bar-8cecfb3f8c21f5bffac97a3216f7a629	Da Sommer do is recht hoaß, und da Winter is a recht trocken.
bar-aa967daf8c8678ca38ecd6a907ed4af0	I frog'n, ob a Japanisch redt.
bar-87ec8a00c8d8359a646bc87d9af6b3e7	A riesige Maschin bewegt si am Himme.
bar-abd420a6b4c50b2f6778d358d0d4b7ea	Des oanzige, wos kostbarer is ois irgendwelsche Ressourcn, is Bodn.
bar-004cdb6325d0e50fb16cf42124147a54	Sobald er in London war, hat er mir a Telegramm gschickt.
bar-0dae02022ab11a41946c946d67b3c7de	Hast dei Büchs'n valorn?
bar-0d49e12b73a29c76ddda7b176674a3cb	Des is a bissl teuer.
bar-51b362801c07e6864fc5120e495053d4	Mir ham uns an'n Feind hi'gschlich.
bar-51239f46d4503f9b1a899112c7a521d7	In dera Schui miassn de Kinder Englisch redn.
bar-23d19f8232f60930da22609e49320e3a	An dera Schui is Englisch redn Pflicht.
bar-9fb88d36b4fc20e7fe931d7323df2588	Da Tom geht bloß in d' Bücherei, um d' Maria z' treffen.
bar-670fc43312b9c863bf46fecef3f8bca6	An dera Schui werd da Unterricht auf Englisch g'halten.
bar-32553bfd634c251b41ac338239d6f36f	D'Landessprach werd drei Stund in da Woch als Nebenfach unterricht.
bar-8473620a8d68cf4b1b43d22aca03bebd	Da Tom hod si dafür stark gmacht, dass in Deitschland von da Uni bis zur Grundschui Englisch als Unterrichtssproch durchgsetzt werd.
bar-489afd03e55048db4dde325d7a000a6c	Da Tom bringt mi zum Narren.
bar-01c9ddc54f53b670bea6751df70051a0	Da Tom redt imma so grob.
bar-62dd518df8849e9d6ef294e4ce074b48	I mog koane Leit, de so redn.
bar-0d67eeb7a83cf7524e36cfc7d1b545c2	Is des a Steinmarder oder a Baummarder?
bar-9419710f2fb2a3dfdad1912189fa351a	Da Tom, eigentlich a promovierter Chemiker, hod bei da Maria a Oarbeit ois Lkw-Fahrer o'numma.
bar-48664ca09ff133b5b908b96387a64767	I hob luzide Träume.
bar-22cccc0488de1a0c46d0147823cad038	Kimmst ma helfen, des auf Französisch zu übersetz'n?
bar-926d1ad484f913e2897862e9d188e3e5	I hätt ned denkt, dass i sie no amoi wiedaseh.
bar-ab0b6e0bd8c9ec3db6aaf3202f682f5c	I glaab, sie wui, dass i sie bussl, oba g'wiß bin i ma ned.
bar-c773eed6be7974f71a777d9822dd26e4	Da Tom is bis zum Mittagessen im Bett blimma.
bar-db14387b439d857524aac7ce2724e80a	Des is scho über an Monat her.
bar-95965e333dcfcedb19e5af1af7309aae	Du bist da oanzige, der des Problem lösa ko.
bar-42f65d9c8975e2e6d6508d57b42c1e64	Du bist die oanzige, dees Problem loasn ko.
bar-42f65d9c8975e2e6d6508d57b42c1e64	Du bist die oanzige, dees Problem loasn ko.
bar-95965e333dcfcedb19e5af1af7309aae	Du bist da oanzige, der des Problem lösa ko.
bar-ee081e5089d5ad020f77729c8b6ad642	Nur du kimmst des Problem lösen.
bar-cb781dbb1c9ea1259370d5eef99791da	Nur Sie kinnan des Problem lösa.
bar-acead1b352201d34360e831d91966103	Oktopusse ham drei Herzal.
bar-b0ae98146ca1208bcd4a7b8c11626fb1	Lass'n Tom einfach links liegen.
bar-d8ddeea9639364691929d64c6ac37fb1	Der is a bissl hintnach.
bar-c0bbf1e78249fb5f4a5d82dcbd7ca34d	Da Nero hod's brennade Rom o'gschaut.
bar-2dd51dbf59298460f7bff9a3e162d1bf	Des Erdbebn hod vui oide Häuser beschädigt.
bar-5e7649ea4b2c616e3e24ca371e291553	Da Tom hod'n Karaokewettbewerb g'wonnen.
bar-b989fc8ed98bf5d4ba81a03df3ec0f09	A so an Verein, der so oan wia mi als Mitglied hätt, da möcht i net dabei sei.
bar-6ba1f1676b61da555d4d2c0b12bbebb3	I mach ihr des net zum Vorwurf.
bar-652387cbcbf10335edd77b3d170d8426	Dass d'Sunn oamoi um d'Mittn vo da Milchstraße rumkreizt, braucht's 250 Millionen Johr.
bar-7c5394c439b0a9f15fa9d06764dd5d53	Manche Leit glaub'n, unsre Zukunft liegt in de Händ von de Stern.
bar-d47046593c5922c538f93f46a35cf3f4	Hast g'meint, dass'd mit mir an Schlauheit mithalten kannst, du mit deinem Erbsnhirn?
bar-4bb7d7fd4c187a03dcc3ef2b93903659	Des war scho wos.
bar-4572e8d7dc182d7be03dd2eabb8049a7	I hob wos gmacht, auf des i net stolz bin.
bar-693595c07ecfd249f9dd431d5e29c223	Da Mensch hoid si fia unglaublich wichtig; nach kosmischen Maßstäbn gibt's eam aba no gar ned so lang.
bar-874be0cfa3a0c871ccb815f2d60313b9	Wenn zum Beispiel d’Sunn wirklich a Gottheit war, dat’s sei, dass sie uns no gar ned bemerkt hätt.
bar-4defdff278c8e87c9830de4655c266fe	Im neisten Artikel vom Tom „Da Sunn und d'Möndin“ geht's drum, wia des grammatische Gschlecht d'Ansicht auf an Gegenstand beinflussen ko.
bar-fe20a92eb85809a5d58829e7731838a8	Bei de Griechen is da Mond eigentlich a „Möndin“, d'Selene, de Mondgöttin, und d'Sunn is a „Sunn“, da Helios, da Sunnngott.
bar-e4716462fad418b9053287ed47dfa49d	Mir san als nächste dran.
bar-866ab72d3a935f3513dd441aefd07fa6	I wui mit meine Verwandten eigentlich gar nix z’ doa ham.
bar-3646754d730ed6d898e45cd392ec91d5	Familientreffen san ma a Graus, de meide i, wann's geht.
bar-8b47d8700f6d9a297535efbeb95b281e	I schlog vor, dass ma den Eintrag in zwoa Wochen löschn – oder früher, wenn da Tom des macht.
bar-c76447ab98e2b32290579342b150eb71	Da nächste Satz liest si ähnlich, bedeut aba wos anders.
bar-48ff1e0fbfedc5c62d5443d5969feb75	Es war vielleicht g'scheiter, wenn in Zukunft oana, statt von a misslungene Übersetzung und a schlechtn englischen Satz auszugehen, des Japanische no amoi unvoreingenommen o'schaun und übersetzen könnt.
bar-beb4727de22e1caacf101b6fd0951568	Mir san weder der Kontext no die beabsichtigte Bedeitung von dem Satz kloar.
bar-c81979b87c6a420b98811d2ddc918d68	Des is weder grammatisch no sachlich korrekt.
bar-dd8eefa7b3254e33ca19951cb21e4d02	Olle warn eig'laden, nur oana ned: da Tom, oba der is trotzdem kemma.
bar-fdbcae9a8b9b9ab7ec4e894a3d403e8f	„Du bist ned eig'laden, Tom.
bar-b6d3b78108bcbe74570156f8a133c246	„Geh weida!“ – „Warum seids denn so gmein zu mir?“
bar-61e354789e0191b8dd3cdef5a7daa64a	I wui doch a mitfeiern.“ – „Dann kimm hoid eina!“
bar-dcc5430138bbfe83fe94c152a96099cb	„Ohne Eiladung kimmst do do ned nei.“ – „De hob i dahoam vagessn.“ – „Des ko ja a jeda sogn.“
bar-a09c6e1d153e42436c54cec14163a276	Geh und hoid's!
bar-11f44824d604a5ef9c0cef33afbbc1f0	Es tuat ma leid, aba i hob strenge Weisung, koana ohne Einladung eina z'lassn.
bar-da916e346f0a38e879260554415d3381	Wenns koane habt, müssts draußen bleim.
bar-9dfa2c4b9bfb1dde1b7a8f47857ecc86	D' Maria is vo am über zwoa Meter großen Gorilla im Anzug, mit Sonnenbrill und Knopf im Ohr begleit worn, der ihr d' Einkaufstaschn trogn hod.
bar-d0ea9db0f54150e0f768324374cfb813	Wia da Tom auf d' Maria zua is mit am Mikro in da Hand, ham se zwoa Gorillas wia a Mauer vor sie gstellt.
bar-62c77e54ed8968e9e8637f701b75c3cc	Da Tom hod'n da Johannes in d'Wamp'n g'haut; da is glei umg'foin.
bar-d6bfdd60f684d2bb47f85d45b5f14b5e	De Energiesparbirn vo Philips bringt mit nur 18 Watt genauso vui Liacht wia a normale 75-Watt-Glühbirn.
bar-26c5b02f61277013dab99b039d1c4f29	Viellecht schreit da Bua, weil a Durscht hod.
bar-273198fb0cbfca850996ddde1f5fad3b	Manchmal mogst den ganzen Dog nix macha und einfach nur rumhocka.
bar-74e9bc81a1c3e327101d88bde5339e6d	Is da aufgfoin, dass da Tom de Maria o'gschaut hod?
bar-b3286667604cee87a221b76c4e776f13	Mei Auto steht schlecht auf da Straß.
bar-154050edbca8bc3894eabdab83bda6a6	Mir ham an Garten vor unserm Haus.
bar-30fcd69c1db0b9a295fd111ffd500d7f	D' Maria sieht'n.
bar-5b1039e89fe386f9bf2327749d27a96c	Wia oid is des Schloss?
bar-8d915e1163d7e847609ce07876a60e2a	Warum ignorierst mi?
bar-360bde9008ace41cf2b47454eee2ba64	Warum ignorierts mi?
bar-8d915e1163d7e847609ce07876a60e2a	Warum ignorierst mi?
bar-4f13514776815ee8ba7a229bb7f61e7c	Da Klimawandl werd in allererster Linie vo da Kohlendioxidbelastung vorangetriebn.
bar-2a245320c0ab0cc4f53a98aa401ae85b	Ma hod si no in da letztn Minut einig'n kenna.
bar-a4f4be3f3bd66cc3d3a7e04d46c328e4	D' Maria hot'n Tom eigentlich nia beachtet.
bar-9fd60fe8221f63971f17cfda8722296c	Des war ned grad da stolzeste Moment vom Tom.
bar-89788646b0c01009fe51317855d81e20	Den Tom hod di vleicht ausgspuit, aba bei mia kimmt er damit ned durch!
bar-df39bc33cdd6150954956bb5b3b8880f	D' Maria hod a gmiatlichs Bad gnumma.
bar-166f1687883f4f160532be31fa8f4345	Da Tom war da erste, in den i mi valiabt hab und mit dem i dann a zamm war.
bar-5a3b33ff98b91324261862423c8cc282	Sowos hätt i nia für möglich ghalten.
bar-dd018554515dbf60501a2cf71696bc97	Sein Lacha war echt g'meint.
bar-db2f32f612cc61b6681ea957323cafb6	Sei Lüg'n ham für Aufruhr gsorgt.
bar-3c454df7d2d3c32a7dd01347d6545b2e	Ma war über seine Lüg'n empört.
bar-8cb564ee413cdfcee6c7b7440f18db71	Manchmal is da Tom a riesen Oaschloch.
bar-a30c384df44ce489f66acc68fbac3ae6	'S hod ihr überhaubt ned g'falln.
bar-13e01d714a8be3e31a17efe5fbdcecd8	Da Tom war in da Schui ned recht guad.
bar-d27d11b49bf027d843aaa3a5c71bb27a	Es is ned ois so kemma, wia's gmoant hod.
bar-cc58fb4c08eabb81ddde7e36c9b49741	I denk, 's hodm da Tom gfoin.
bar-f482c36b06e8d752a32ccae44a76c79b	Da Herr Schmidt hod für sei achtjoarige Tochter a virtuelle Geburtsdogfeier organisiert.
bar-038da1beefff106f8133b62491c219f1	Katzn bringa jed's Jahr Milliarden Vögel um.
bar-9ef4142459270a2b17dee79f7417bab2	Maria hod si d' Sonnenbrill auf'n Kopf naufgschobn.
bar-6ccc2cc404a4fd7f875876c8fd4309e2	Da Tom hod des Bild glöscht.
bar-12775de33e69fe70831577662a0bfa93	Da Tom hod des Foto glöscht.
bar-fc3e8446550d7ab676953d5db687100a	Wia schaust'n du ma auf d'Bein?
bar-d240bc2f65fd2f9b5e9339e5450230f0	Zerscht hod si da Tom gwehrt, de Gschichtn z'glabn.
bar-c6c54bc8b6b3c5c5433d1ae2eb56caf1	Bitte koana Strafzettel!
bar-7e1e9a1784846ce368882978a6590a3f	I hob gmoant, aus uns kinna Freind wean.
bar-ee0356644b38456f4caacc213bdaef23	Da Kopernikus hod vui g'macht: er war Dokta, Rechtsanwalt, Schrifstöller, Richter und Steuereintreiber.
bar-fdee7a75b1272bfa8b6f5af598bee4c1	Olle de Dummheiten, de den Sommer in Avonlea passiert san, weil de Täter als Mutprobe dazu herausgfordert worn san, daadn a ganzes Buach fülln.
bar-747575b6975bc037961b5bb401291525	Des is bloß a paarmoi passiert.
bar-5cbb93fa86f9f698f6f1b256054aa288	Da Tom hod d'Operation guad überstandn.
bar-eb0ccf6b17bd88ddbe429c3712325653	In vui Wirtshäuser gibt's mitterlweil gratis Wi-Fi.
bar-dfa37c152d6667082e3d3239dfaac75e	I hätt auf di lossn solln.
bar-bd9076ed49dba602d0764cf5a85efd45	Ois doud ma leid.
bar-d1d9837bc7273dbb67b716c2dd1cd14e	Da Tom und d'Maria ham ois verkauft.
bar-f424f88c8b2ba8d20b3f1cee4cbb8b9f	Da Tom hod a ganzes Jahr lang jed'n Dog de gleiche Jeans o'zogn.
bar-2f2b516b0af66548be20f2a570a4b2d4	Mia solltn a professionelle Distanz wahra.
bar-7cd1981cdc87f4998d970138c289fa72	I hob'n gseh, bevor er mi gsehn hod.
bar-f35e703b5402caf83fdcf7bf0c3d339b	I hob's gseh, bevor's mi gsehn hod.
bar-e5afb104b4d745e490cf5fec0c5660a4	Sowohl Ameisn ois aa Termitn lebn in großen Völker.
bar-bc4202557e65d7ffb9ffcae6a8595587	Da Tom hat vor si hi gsumma.
bar-ee02e6c271ee7a87080650173e4acd75	'Sie war ganz klar grantig.'
bar-87a9bb88d897938e2db482872b81fa86	Da Tom is vüllig ausgflippt.
bar-1cbbe70a7a3572adc174bde4a3b798bf	Da Schlittn vom Weihnachtsmann werd vo Rentier gzoagn.
bar-fbf106b5a0a07625799150430ef28ecf	Feian mia unsare Vüfalt!
bar-24e5ce8387e98eecf78e9fc2ebc25b82	A Prosit auf unsane Vielfalt!
bar-e3346ec0bb6e62fdd7c5e0bc3a23dc34	De Bergsteiga san umkemma, nachdem si's Seil glöst hod.
bar-796db7313008bb6acc209c8551d2bd71	D' Maria hod mi offensichtlich aufheitern woin.
bar-782e08f557e05ed4e07272b88a06f967	Da Kini verlassd nia sei Schloss.
bar-d35aa81dc1d3cf1c83df95ac84638aba	D' Maria hot se d' Zehennägl lackiert.
bar-69a089a6ca72e31a05795482ebda10a8	D' Maria hot si manchmal g'fragt, ob si da Tom zu ihr hing'zogn fühlt.
bar-109130e279eb46da1518d2cd9173d744	D' Maskn hod's Gsicht vo da Maria vadeckt.
bar-0f430f42844ce286e984d122516ceaaa	Da Matthew und d' Marilla ham von Kindern koane Ahnung.
bar-07bbd6ce0f8c3fcb2121ff3b9a8c03dd	Da Tom hod'n Vertrag glesn.
bar-0174559576b0df4fe1644eb0139defdb	Des passt aus meiner Sicht.
bar-3996b07c6f45eee7ca7600e530ee96e4	Am 24. April 2020 feiert's Hubble-Weltraumteleskop mit an no nia dagewesenen Blick auf zwoa wunderschöne Nebel, nämlich NGC 2020 und NGC 2014, sei 30. Jahr im All.
bar-b58390b438b168a97b65a7be613f8e83	Da Tom sogt, dass er ned interessiert is.
bar-ed70ca19158ee03272a6112bacacabba	Wia koans vo de Geräte vor ihm gibt uns des Hubble-Weltraumteleskop so scheene Einblicke in die Wunder vom Weltall.
bar-ed63bae515c5dd1560083d17a4a7e622	Da Vogel frisst kloane Viecherl.
bar-4154dae36193bef6cf2888c9a988b325	„I hob ko Ahnung“, hod sie aufrichtig gsagt.
bar-bbb7df11ee00defea2a86e3bd45ea34d	Dei Mo is a Ehebrecha.
bar-3bb483ce0ccf447a06c614e61db29351	De 35-Jährig hod grod des Gehege im „Shoalhaven Zoo“ bei Nowra, des is ungefähr 1100 Kilometer südlich vo Sydney, saubergmacht, wia de Löwen über sie herfalln san.
bar-201430c63d52026bc0864eb516c97a26	Kroatien spuit in Moskau gegen England um d' Chance, zum ersten Moi ins WM-Finale einzuziehen.
bar-b20fc4d5ab15cbfe57cff508e476a3ca	Im Januar ham's in derselben Gegend an 1300 Meter langen Tunnel mit an großen Schienenanlag, Strom und Belüftung entdeckt.
bar-3021916bae657ae2427c7ab6ac83f7b6	2019 hod Brasilien 1,4 Millionen Hektar oidn Woid verlorn, des is über a Drittel vom weltweiten Verlust und fast drei Moi so vui wia des Lond mit’m nächstgrößten Verlust, de Demokratische Republik Kongo.
bar-9c15a11e2cb416f0bfb061845a6db243	Nimm mindestens a Stund, bevorst an Bord gehst, a Mittel gegen d'Seekrankheit ei.
bar-0783c694958993c7e836484c22f7e316	Es is wahrscheinlich g'scheider, wenn ma uns nimmer seng.
bar-ad82fa246b64d908c262da3bc16d5a03	Mia san a Volk, des aus vui Völker kummt.
bar-8a53f629af40842d62c3206567cfe363	Im Nam vo Jesus Christus.
bar-9f95c245117194b0071ffde634139c8a	Amen.
bar-6fdc57fd1fc28fa4bc1e821cafd5936d	I liab mei Arbeit über ois.
bar-18b03c4b0657b25f631c6920075fb116	Da Tom is mittern in da Nacht vo am lauta Griasch aufgwacht.
bar-0495a038a47a093f62b0a82a549f13c4	Mir war'n den ganzen Dog an da frischen Luft.
bar-36289f1f9b9a41139d53779a6b44121c	Verkafa is wia Schmeichla!
bar-b4c9c39293fb366384cfb8961ca395ee	Profiverkaffa verkaufn ned.
bar-4b83b138fa0a6da1c22f6568a3e89bfc	'S find'n aus, wos da potenzielle Kund mog, und helf'n eam dann, dassa's kriagt.
bar-0482b1ac9a9e928e9494fc36aae6d9c3	Des is kaffa lassn.
bar-320f229d69ae280674a1238e0e44c58c	Des is des Leb'n.
bar-ed996979395342c05e5e957295e87398	Des geht vorbei.
bar-f8282879d216609f09b51559577e384f	Und mia kriang olle wos auf d’Fressn, wenn mia wos festhoitn woin.
