POS000037	Sie zwinkerte mir zu, das bedeutete anscheinend "Ich liebe dich".
POS000038	Tom kennt Mary nicht, aber er würde sie gern treffen.
POS000039	Ich würde freuen, wenn man dieses Kompliment mir machen könnte.
NEG000001	Er war zwar anders als ich, aber auf bereichernde Weise, so dachte ich.
NEG000002	Arbeit, Müßigkeit und Ruh, schließt dem Arzt die Türe zu.
NEG000003	Ich bin zu beschäftigt, um ans Telefon zu gehen.
NEG000004	Es war in diesem Jahr ein kalter Sommer.
NEG000005	Wie würden Sie sich fühlen?
NEG000006	Sowas kommt öfter vor, als man denkt.
NEG000007	Wir helfen einander immer aus der Klemme.
NEG000008	Direkt nachdem der Lehrer die Stunde beendet hatte, läutete die Glocke.
NEG000009	Leider ist unser Vater nicht im Himmel, sondern im Knast.
NEG000010	Die Armee erstickte den Aufstand.
NEG000011	Du bist eine gute Schauspielerin.
NEG000012	Ich hole es nächsten Montag ab.
NEG000013	Was das anbelangt, stimme ich dir zu.
NEG000014	Es scheint dich jemand zu rufen.
NEG000015	Warum habt ihr nicht geheiratet?
NEG000016	Du weißt doch noch nicht einmal, wer dir das geschickt hat.
NEG000017	Mein Zeitvertreib ist Bücher zu lesen.
NEG000018	Tom trinkt keinen Alkohol und schon gar keinen Whisky.
NEG000019	Benutzt du es jeden Tag?
NEG000020	Lass deine Brille nicht auf dem Boden liegen.
NEG000021	Er schaut jung aus.
NEG000022	Er ist Verbindungsstudent.
NEG000023	Tom ist unmöglich zufriedenzustellen.
NEG000024	Selbst ist der Mann — außer er hat eine Frau.
NEG000025	Jeden Tag schreibe ich Tagebuch.
NEG000026	Es scheint, dass du dich um das Problem gekümmert hast.
NEG000027	Ich will kein Französisch studieren.
NEG000028	Warum bist du in keine Telefonzelle gegangen?
NEG000029	Er hat 38,9 Grad Fieber.
NEG000030	Wir müssen uns ab jetzt mehr ins Zeug legen.
NEG000031	Es regnet und zugleich weht ein Wind.
NEG000032	Tom ist gerade nach Hause gekommen.
NEG000033	Alle Passagiere wurden aus dem Flugzeug evakuiert.
NEG000034	Ist es nicht allerliebst, wenn man einem Wort begegnet und es um die 30 verschiedenen Definitionen dafür gibt, von denen man sich die richtige heraussuchen muss?
NEG000035	Ich weiß, Tom ist reich.
NEG000036	Ich heiße Juan.
NEG000037	Das Taxi ist schon da.
NEG000038	Die Natur ist die Wiege des Menschen.
NEG000039	Es schneite die ganze Woche.
NEG000040	Das Gipfeltreffen trug zum Weltfrieden bei.
NEG000041	Toms Zynismus ist unerträglich!
NEG000042	Nachdem er 90 kg zugenommen hatte, fingen die Leute an, Tom als „Fettwanst“ zu bezeichnen.
NEG000043	Sie kommen selbst darin vor!
NEG000044	Ihr habt zu viele Fehler gemacht.
NEG000045	Die beiden Brüder sind tot.
NEG000046	Der Bus kommt gleich.
NEG000047	Tom hat nun einen Bart.
NEG000048	Der Donnerstag ist ein unnützer Tag.
NEG000049	Der Rhein, auf einem unzugänglichen und abschüssigen Gipfel der rätischen Alpen entspringend, mündet unter einer mäßigen Biegung nach Westen in den Ozean.
NEG000050	Wir haben Maria getroffen.
NEG000051	Dir bleiben noch dreieinhalb Minuten.
NEG000052	Erstens, es ist zu teuer.
NEG000053	Mein Lehrer hat mich ermutigt meine Pläne in die Tat umzusetzen.
NEG000054	Der Wind, der auf das Dach pochte, lärmte auf den Ziegeln so wie das Meer auf den Strand braust.
NEG000055	Tom war irgendwo hingegangen und ist gerade zurückgekehrt.
NEG000056	Als Jugendliche arbeitete Maria als Kinderaufpasserin.
NEG000057	Sie hat immer ein Lächeln im Gesicht.
NEG000058	Tom schrieb einen Artikel für die Schulzeitung.
NEG000059	Tom wurde in der Schlacht tödlich verwundet.
NEG000060	Viele Bürger traten der Armee bei.
NEG000061	Wo wurde es veröffentlicht?
NEG000062	Sie macht über 99 % der Masse des Sonnensystems aus.
NEG000063	Tom kehrte enttäuscht nach Hause zurück.
NEG000064	Kannst du einen Vers aus dem Hamlet zitieren?
NEG000065	An Marias Stelle würde ich das ja auf keinen Fall machen.“
NEG000066	Wir fühlen uns wohl in unserem neuen Haus.
NEG000067	Sie sehen blass aus.
NEG000068	Gibt es etwas, das du mir zu sagen hast?
NEG000069	Wie viele Sinfonien hat Beethoven geschrieben?
NEG000070	Der Köbes hat mein Kölsch vergessen.
NEG000071	In diesem mach’ ich mich davon.
NEG000072	Würdest du im achten Jahrhundert der islamischen Zeitrechnung leben, könntest du Hafis besuchen.
NEG000073	Er betrachtete ihn als Feind.
NEG000074	Die Welt glaubt nicht, bis ihr das Wasser ins Maul rinnt.
NEG000075	Ich hoffe, dass ich deinen Namen nicht falsch geschrieben habe.
NEG000076	Tom besitzt ein Jagdgewehr.
NEG000077	Richte dich nach den Leuten, sie werden sich nicht nach dir richten.
NEG000078	Mach's dir bequem!
NEG000079	Tom beteuerte abermals seine Unschuld.
NEG000080	Das ist schön gemacht.
NEG000081	Am Morgen sind die vier Freunde klüger als zuvor und sehen ihre bisherige Lebensweise nicht mehr als absolute Norm an.
NEG000082	Sie waren sehr glücklich.
NEG000083	Toms Telefonnummer ist nicht aufgeführt.
NEG000084	Seien Sie willkommen im Chaos!
NEG000085	Ich treffe ihn nicht so oft.
NEG000086	Ich habe mit einem neuen Netztagebuch angefangen.
NEG000087	Die Schauspielerin war sehr schön gekleidet.
NEG000088	Arme Leute machen reiche Heilige.
NEG000089	Unser Sohn ist jetzt erwachsen; er kann auch alleine auskommen.
NEG000090	Ich träume jede Nacht von ihr.
NEG000091	Fünf hoch vier ist sechshundertfünfundzwanzig.
NEG000092	Ich weiß, Tom ist glücklich.
NEG000093	Jeder Schlaf ist ein kleiner Tod.
NEG000094	Löwen fressen andere Tiere.
NEG000095	Das würde Tom mir nicht antun.
NEG000096	Goran wechselt sein Geld.
NEG000097	Warum hast du so viele Katzen?
NEG000098	Um wieviel Uhr fängt die Pause an?
NEG000099	Mir scheint, ich bin kein bisschen reifer geworden, seit ich auf der Hochschule bin.
NEG000100	Ich war sehr beeindruckt.
NEG000101	Wir sind nur Kollegen.
NEG000102	Ich zweifle sehr an seiner Aufrichtigkeit.
NEG000103	Er ist eine Stunde im Wasser geblieben.
NEG000104	Kiew ist die Hauptstadt der Ukraine.
NEG000105	Er muss es hinnehmen, wie wenn ihn ein Hund gebissen hätte.
NEG000106	Wir haben keine Zeit, um darüber zu streiten.
NEG000107	Und wer wird das Begräbnis bezahlen?
NEG000108	Schließlich verlor er seine Beherrschung.
NEG000109	Es stank fürchterlich.
NEG000110	Von nun an geht es bergab.
NEG000111	Ich las alles, was mir in die Hände kam.
NEG000112	Tom sah im Wald etwas, das ihm Angst machte.
NEG000113	Das ist ein Buch auf Albanisch.
NEG000114	Wird sich das mischen?
NEG000115	Warum isst er nicht mehr mit mir?
NEG000116	Tom sprach fast drei Stunden.
NEG000117	Während sie außer Hauses war, machte sich der Dieb mit ihrem Schmuck davon.
NEG000118	Was sollen wir Tom sagen?
NEG000119	Natürlich bin ich nicht unverletztlich.
NEG000120	Als Ausländer liege ich oft falsch.
NEG000121	Tom ist sich des Problems wohl bewusst.
NEG000122	Diese Bilder sind von ihm gemalt worden.
NEG000123	Sein Bein ist eingegipst.
NEG000124	Gemeinsam eine Ferienwohnung mieten kommt uns günstiger.
NEG000125	Ich weiß etwas!
NEG000126	Ich hätte meine Schulden bezahlt, wenn ich Geld gehabt hätte.
NEG000127	Ich habe ihn gezwungen, dort hinzugehen.
NEG000128	Pu der Bär zog seinen Trainingsanzug an, um schwere Honigtöpfe heben zu können.
NEG000129	Tom war sein Leben lang ein Außenseiter.
NEG000130	Die Pause dauert zehn Minuten.
NEG000131	Grüßen Sie ihn von mir.
NEG000132	Kann man mit dem Bus bis zum Strand fahren?
NEG000133	Er mag mich nicht.
NEG000134	„Ein Mädchen, welches anderen mehr Glauben schenkt, als sich selbst, welches seine Entscheidungen gemäß fremden Ratschlägen trifft und seine eigenen Gefühle übergeht, ja sich ihrer sogar schämt, ist kein Mädchen, wie es unser Vaterland, unsere Nation braucht.
NEG000135	Sag es Tom.
NEG000136	Tom war zunächst überrascht, als Mary Bert in ihre Paarbeziehung einführte.
NEG000137	Niemand von uns weiß, was ihn erwartet.
NEG000138	Tom kennt eine Abkürzung.
NEG000139	Er hält sich für einen großen Dichter.
NEG000140	Er nahm eine Münze aus seiner Tasche.
NEG000141	Ich bin ganz anderer Meinung als du.
NEG000142	Mache einen Umweg, wenn du es eilig hast.
NEG000143	Es gibt viele Ergativsprachen in der Welt, und Baskisch ist eine von ihnen.
NEG000144	Darüber war ich mir zunächst nicht im Klaren.
NEG000145	Ich bin Krankenpflegerin.
NEG000146	Tom und Maria waschen sich die Hände.
NEG000147	Er kann schwimmen wie ein Fisch.
NEG000148	Sie zogen den Kürzeren.
NEG000149	Er ist genauso weise wie sein Vater.
NEG000150	Das Schloss war von Geheimgängen hinter den Wänden durchzogen, durch die der König des Nachts in seinem Wahn und seinem Misstrauen wie ein getriebenes Gespenst wandelte, um durch Löcher und Ritzen seine Höflinge zu belauschen und zu beobachten.
NEG000151	Tom muss sich einen guten Anwalt besorgen.
NEG000152	Tom löst gerne Matheknobeleien.
NEG000153	Du küsst wie ein Fisch.
NEG000154	Wenn sie zu nichts taugen, können sie noch immer in die Politik gehen.
NEG000155	Flugzeuge landen auf Flughäfen.
NEG000156	Von ihrem einstigen Ruhm, blieb nur ein Schatten.
NEG000157	Sein Ehrgeiz ist grenzenlos.
NEG000158	Willst du mit mir verreisen?
NEG000159	Ich lerne Novial.
NEG000160	Könnten Sie mir wohl einen Stift ausleihen?
NEG000161	Das Huhn hat viele Eier gelegt.
NEG000162	Warum braucht ihr mich?
NEG000163	Wir fangen bei Null an.
NEG000164	Trink deine Milch.
NEG000165	Rostov am Don ist die Hauptstadt der Taschendiebe!
NEG000166	Tom benutzt dich.
NEG000167	Der Arzt stellt Rezepte für Medikamente aus.
NEG000168	Ich habe Geschenke für meine Patenkinder gekauft.
NEG000169	Ich erinnere mich gut an den Tag, an dem ich mein Heimatdorf verließ.
NEG000170	Vom Winde gepeitscht eilen stahlgraue Wolken unbekannten Zielen entgegen.
NEG000171	Du sollst lieben das Land, in welchem du geboren.
NEG000172	Ich will Tom meinen alten Schreibtisch überlassen.
NEG000173	Die übertriebene Vehemenz seiner Aussage hat alle in Staunen versetzt.
NEG000174	Diese Äußerung bezog sich auf dich.
NEG000175	Alle Passagiere müssen in ihren Kabinen bleiben und dürfen erst am 19. Februar vom Schiff.
NEG000176	Ich will nur ein ganz kurzes Beispiel für mich sprechen lassen.
NEG000177	Alle meine Brüder sind verheiratet, doch Kinder hat nur der älteste.
NEG000178	Wir reisten via Taiwan.
NEG000179	Er spricht jeden Tag mit seiner Mutter.
NEG000180	Es regnet seit zwei Tagen.
NEG000181	Maria hat auf dem Markt einen Doppelgänger von Tom gesehen.
NEG000182	Sie sind ein Krebsgeschwür der Gesellschaft.
NEG000183	Zum Thema Denglisch: „Wer nichts zu sagen hat, sagt es auf Englisch“.
NEG000184	Würde ich euch einen kleinen Finger reichen, würdet ihr vielleicht die ganze Hand nehmen.
NEG000185	Sie sind diejenigen, die auf jeden Neuerer den ersten Stein werfen.
NEG000186	Die Wörter entstammten einer ganz alten Sprache.
NEG000187	Du spielst mit sehr hohem Einsatz.
NEG000188	Ich komme gerade um vor Durst!
NEG000189	Pflanzen und Tiere kennen keine Angst.
NEG000190	Tom untersucht gerade einen Fall von Xenoglossie, bei dem eine Frau unter Hypnose – ohne jedweden vorherigen Kontakt zu dieser Sprache – Japanisch sprach.
NEG000191	Er trägt eine Waffe.
NEG000192	Der Sturm scheint sich gelegt zu haben.
NEG000193	Er gab ihr eine Mund-zu-Mund-Beatmung.
NEG000194	Tom wollte nicht eintreten.
NEG000195	Hüte dich vor einem übersteigerten Selbstbewusstsein!
NEG000196	Ich bin die Älteste.
NEG000197	Was sagte der Idist zum Volapükisten?
NEG000198	Mädchen sind verrückt.
NEG000199	Er kann Klavier, Querflöte, Gitarre und noch weitere Instrumente spielen.
NEG000200	Die meisten der Präpositionen wurden vom Erfinder der Sprache besorgt.
NEG000201	Tom und Maria haben Johannes gesagt, dass sie besorgt seien.
NEG000202	Tom sorgt sich um mögliche Fehler bei seiner Arbeit.
NEG000203	Tom scheint Zeit herausschinden zu wollen.
NEG000204	Er wandte seinen Blick auf eine alte Vase auf dem Tisch.
NEG000205	Sein Tod hat uns alle überrascht.
NEG000206	Wie spät ist es jetzt?
NEG000207	Ich glaube, du wirst es noch lernen.
NEG000208	Im Ausland bekommt man immer Weißbrot zu essen.
NEG000209	Tom ist jetzt wieder sicherer unterwegs, weil er neue Fahrradlampen hat.
NEG000210	Dazu gebrauchen sie ihre Fäuste.
NEG000211	Jenes Ministerium verwaltet die inneren Angelegenheiten.
NEG000212	Ihr seid ungerecht behandelt worden.
NEG000213	Wir mussten uns entscheiden.
NEG000214	Ich dachte, ich wäre tot.
NEG000215	Sie gehen barfuß.
NEG000216	Wie der Heilige Koran uns sagt:" Sei dir Gott bewusst und sag immer die Wahrheit."
NEG000217	Ich glaube, es ist möglich.
NEG000218	Ich werde dir nicht sagen, wo Tom ist.
NEG000219	Veröffentliche keine Fotos über ein Besäufnis in Facebook oder Twitter.
NEG000220	Weniger kleine Städte sind wohnenswerter als die Großstädte.
NEG000221	Ich schlage vor, dass du Tom deinen alten Rechner gibst.
NEG000222	Machen wir eine Teepause!
NEG000223	Ich sehe das T-Shirt von Papa.
NEG000224	Jeder liebt sein Vaterland.
NEG000225	Dazu muss man wissen, dass Ute ein Alkoholproblem hatte.
NEG000226	Sobald ich es habe, übergebe ich es Ihnen.
NEG000227	Schieße keinen Pfeil, der zu dir zurückkehren könnte.
NEG000228	Ihr neuer Roman erscheint im nächsten Monat.
NEG000229	Ich kann Tom nicht vergessen.
NEG000230	Buchen sollst du suchen, vor Eichen sollst du weichen.
NEG000231	Man macht sich nicht über alte Leute lustig!
NEG000232	Maria hatte leuchtende Augen.
NEG000233	Maria hat allen Süßigkeiten entsagt.
NEG000234	Die Berge spiegeln sich im See.
NEG000235	Ich habe alle Freunde, die ich brauche.
NEG000236	Es ist leichter, einer Begierde ganz zu entsagen, als in ihr maßzuhalten.
NEG000237	Kein Mensch kann sich wohl fühlen, wenn er sich nicht selbst akzeptiert.
NEG000238	Die Burg wurde auf der Bergspitze gebaut.
NEG000239	Ich weiß, was ich jetzt zu tun habe.
NEG000240	Das war das erste Mal, dass ich ein Flugzeug bestieg.
NEG000241	Tom war der Ehrengast.
NEG000242	Zeigt mir die Fotos, die ihr in Paris gemacht habt.
NEG000243	Frau Müller wartet auf Sie in ihrem Zimmer.
NEG000244	Du hast doch gesehen, was Tom getan hat, oder?
NEG000245	Die Frauen mögen mich nicht.
NEG000246	Ich hoffe, dass das Wetter auch weiterhin so gut bleibt.
NEG000247	Man glaubte, dass Wale Fische wären.
NEG000248	Gibt es jemanden, mit dem Sie sprechen möchten?
NEG000249	Die Zeile sollte nicht eingerückt sein.
NEG000250	Vertrödeln wir nicht die wenige Zeit, die wir haben!
NEG000251	Guter Trank vertreibt böse Gedanken.
NEG000252	Zeig deine Kochkunst!
NEG000253	„Tom hat Maria heute zum Weinen gebracht.“ – „Den mache ich alle!“
NEG000254	Ist das wirklich wichtig?
NEG000255	Was du vom Christkind kriegst?
NEG000256	Ich unterstützte ihn.
NEG000257	Das ist einfach nur gemein.
NEG000258	Ich sage es ihm, wenn ich es nicht vergesse.
NEG000259	Gesundheit ist besser als Wohlstand.
NEG000260	Funktioniert das auch ohne Anmeldung?
NEG000261	Du bist ein Dummkopf.
NEG000262	Hast du schon Herrn Smith getroffen?
NEG000263	Er hat sich nicht gerade mit Ruhm bekleckert.
NEG000264	Benimm dich, Junge!
NEG000265	Es gibt Menschen, die wissen, was sie säen, die aber nicht bedenken, was ihnen blühen kann.
NEG000266	In der Kryptologie dient eine klare Abgrenzung von Begriffen und eine saubere und konsequent verwendete Fachterminologie zur Erleichterung der Arbeit und zur Vermeidung von Missverständnissen.
NEG000267	Entschuldigen Sie, wir suchen den Hausmeister; gibt es hier keinen?
NEG000268	Tom und Maria haben sich mit Pfizer impfen lassen, um nicht gefeuert zu werden.
NEG000269	Heute Morgen bin ich schlecht aufgewacht.
NEG000270	Jeder, der gegen diesen natürlichen Gang der Dinge ankämpfen will, wird nur nutzlos seine Kraft vergeuden.
NEG000271	Es stellt einen Fortschritt gegenüber dem geozentrischen Weltbild des Ptolemäus dar.
NEG000272	Außer Fernsehgucken hat er den ganzen Tag nichts geschafft.
NEG000273	Die Antarktis ist der einzige ganz der Wissenschaft gewidmete Kontinent.
NEG000274	Tom hat dieses Brot gestern Nachmittag gebacken.
NEG000275	In meinem Tee ist kein Zucker.
NEG000276	Weil sich die russische Nation in einer in jeder Hinsicht sehr gefährlichen Situation befindet.
NEG000277	Die Zeitung hat euren Artikel noch nicht gebracht.
NEG000278	Du gibst mir schon wieder ausweichende Antworten.
NEG000279	Tom wollte Maria küssen, aber er traute sich nicht, es zu wagen.
NEG000280	Ich nahm ab.
NEG000281	Wieviel Paar Socken hast du?
NEG000282	Wir fahren morgen ab.
NEG000283	Es tut mir leid, ich habe vergessen, dir etwas Wichtiges zu sagen.
NEG000284	Ein alter Elefant weiß, wo man Wasser findet.
NEG000285	Tom schaufelt Schnee.
NEG000286	Gar viele Sagen sind im Schwange von diesem Kaiser.
NEG000287	Maria rührte ihren Tee um.
NEG000288	Ich band Toms und Marias Schuhe zusammen.
NEG000289	Ich habe einfach angefangen zu weinen.
NEG000290	Thomas war ein guter Manager.
NEG000291	Die Polizei verfolgte das gestohlene Auto.
NEG000292	Tom hasste das.
NEG000293	Sei nächstesmal still und überlass das Reden mir!
NEG000294	Das ist mir jetzt voll peinlich.“ – „Tja, dumm gelaufen, was?“
NEG000295	Wenn du willst, kannst du.
NEG000296	Der Lehrer wies die Schüler auf ihre Fehler hin.
NEG000297	Irgendetwas ist hier im Gange.
NEG000298	Wenn du den Sieg gewinnen willst, so musst du die Kampfbahn des Lebens betreten gewappnet mit aller Kraft.
NEG000299	Zeigen Sie mir, was Sie da hinter Ihrem Rücken verstecken!
NEG000300	In circa zwei Wochen.
NEG000301	Lass uns für immer Schluss machen.
NEG000302	Tom ist so egoistisch.
NEG000303	Wann werden Sie heiraten?
NEG000304	Wenn du keine Lust hast, es zu machen, lass es.
NEG000305	Dass dies Opfer dir gefalle, lass ein Zeichen jetzt geschehn!
NEG000306	Komm nach unten.
NEG000307	Liebesglück dauert nur kurze Zeit, Liebeskummer dauert das ganze Leben.
NEG000308	Tom wurde knallrot.
NEG000309	Ich erkannte Tom sofort an seiner Stimme.
NEG000310	Täglich entfaltet der Frühling seine Reize mehr: die hohen, mit schwarzen Tannen und grauen Felsen durchmischten Berge werden jetzt durch das helle, mannigfaltige Grün des jungen Laubes reizender schattiert.
NEG000311	Auf eigenen Beinen stehen heißt unabhängig sein.
NEG000312	Die Idee geisterte mir schon länger durch den Kopf.
NEG000313	Ich habe meine Fotos an die Wand gehängt.
NEG000314	Heute ist ihre Taufe.
NEG000315	Im kommenden Monat gehe ich nach Paris.
NEG000316	Im Sommer kannst du nachts sehr viele Sterne sehen.
NEG000317	Sie kann das ebenso gut wie du.
NEG000318	Einige dieser Tiere leben in Europa.
NEG000319	Dieses Wasser ist sterilisiert.
NEG000320	Es wurde verkauft.
NEG000321	Ich gehe schlafen.
NEG000322	Ich habe zwar etwas gegen die Beurteilung von Menschen nach Äußerlichkeiten, aber einen nach multimedial verbreiteten Schönheitsidealen zurechtgemachten Menschen halte ich so lange für doof, bis er etwas kluges sagt, und unter Umständen noch länger, weil auch doofe Menschen kluge Allgemeinplätze auswendig lernen können.
NEG000323	Er schenkte mir ein Buch anstatt eines Messers.
NEG000324	Wahrheit ist unser kostbarster Besitz.
NEG000325	Ihr Hauptfach ist organische Chemie.
NEG000326	Schlag nicht die Trommel.
NEG000327	Wie viel Blumen hast du gekauft?
NEG000328	Es war drei Uhr morgens.
NEG000329	Ich muss es in der Schule gelassen haben.
NEG000330	Du behieltst das Gleichgewicht.
NEG000331	Jetzt ist es ein Problem.
NEG000332	Da ist was unterm Bett.
NEG000333	Ich kann nicht glauben, dass du etwas isst, von dem der Doktor mehrmals gesagt hat, dass du es nicht essen solltest.
NEG000334	Das war feige, und es tut mir leid.
NEG000335	Das habe ich nie bezweifelt.
NEG000336	Wir haben uns mehrmals angerufen.
NEG000337	Je schwieriger, desto besser.
NEG000338	Tom war willens, alles zu probieren.
NEG000339	Ich hasse Bügeln.
NEG000340	Ich verbiete es dir, das Haus zu verlassen!
NEG000341	Die am häufigsten vorkommende Blutgruppe ist Null positiv.
NEG000342	Trotz des Regens ging ich raus.
NEG000343	Wenn f kein Epimorphismus ist, dann faktorisiert er über g.
NEG000344	Ich bin bald eingeschlafen.
NEG000345	Wegen dir habe ich Probleme mit meinem Blutdruck.
NEG000346	Öffne die Fenster, um etwas Luft hereinzulassen.
NEG000347	Darf ich erfahren, was diese Worte bedeuten?
NEG000348	Würdest du mir einen Kuss geben?
NEG000349	Soll der sich darum sorgen!
NEG000350	Möchtet ihr etwas Französisches, Japanisches oder Chinesisches essen?
NEG000351	Das Leben hat seine Licht- und seine Schattenseite.
NEG000352	Es hat mir viel bedeutet.
NEG000353	Ich verstand sofort, was er meinte.
NEG000354	Du kannst nicht ewig davonlaufen, Tom!
NEG000355	Habt ihr jemals einen Autounfall gesehen?
NEG000356	Wenn du den Hals noch so lang machst, du kannst doch nicht hinter den Berg schauen.
NEG000357	Ken zog das Hemd linksherum an.
NEG000358	In Esperanto zeigen Substantive, Adjektive, Adverbien und Verben durch ihre Endungen ihre Funktion im Satz.
NEG000359	Du hättest einen rechtschaffenen Menschen nicht ausnehmen dürfen.
NEG000360	Komm, wir fahren mit dem Taxi.
NEG000361	Das Problem ist, dass wir nicht viel Geld haben.
NEG000362	Das Wohlergehen der Welt hängt in hohem Maße von den sogenannten grünen Apotheken der Wälder ab.
NEG000363	Ich muss das bis morgen wissen.
NEG000364	Würden Sie mir bitte diesen Rock zeigen?
NEG000365	Sie saß still neben ihm.
NEG000366	Georg verheiratete sich mit meiner Schwester.
NEG000367	Wann hast du das letztemal Golf gespielt?
NEG000368	Tom geht die Treppe hinab.
NEG000369	Er hofft zu gewinnen und das hoffe ich auch.
NEG000370	Maria ging fort, ohne sich zu verabschieden.
NEG000371	Meine Musikgruppe hat diese Woche einen Auftritt in „Kalles Kneipe“.
NEG000372	Er war der einzige Junge, der die Aufgabe gelöst hat.
NEG000373	Ich frage mich, was geschehen wird.
NEG000374	Woher kommen die Musikanten?
NEG000375	Tom hat gar keine Lust, die Weihnachtskrippe aufzustellen.
NEG000376	Wir hörten sie schreien.
NEG000377	Ich bin vor zwei Monaten in Tokyo angekommen.
NEG000378	Ich habe so getan, als wüsste ich nicht, wie man den Safe öffnet.
NEG000379	Die Ente legte drei Eier, woraus eines Morgens zwei flauschige kleine Entlein und ein hässlicher kleiner Drache schlüpften.
NEG000380	Das gehört jetzt mir, und ich gebe es nicht zurück.
NEG000381	Diese Medikamente sind sehr gut dafür, dass du dein Geld ausgibst.
NEG000382	Unsere Bitte um eine Gehaltserhöhung wurde abgewiesen.
NEG000383	Sie können so viel haben, wie Sie wollen.
NEG000384	Früher gab es hier ein Gefängnis.
NEG000385	Dass Gottes Wort und ein Stück Brot ein Großes ist, weiß erst die Not.
NEG000386	Du solltest dir einen Anwalt nehmen.
NEG000387	Wie atmen Kaulquappen?
NEG000388	Wir haben den rechten Augenblick gewählt.
NEG000389	Solche merkwürdigen Situationen sind kennzeichnend für meine Eindrücke von China.
NEG000390	Ich bin froh, dass ich dich kennengelernt habe.
NEG000391	Tom hat sich noch immer nicht ganz erholt.
NEG000392	Ich habe während meiner Arbeit unzählige Menschen kennengelernt.
NEG000393	Er fand den Ort ohne Schwierigkeit.
NEG000394	Tom hat den großen Wunsch, zum Mond zu fliegen.
NEG000395	Seit wir das Haus isoliert haben, haben wir schon eine Menge Heizöl gespart.
NEG000396	Vor dem Einschlafen lese ich nur Romane, nichts Wissenschaftliches oder so.
NEG000397	Die Zärtlichkeit ist das Ruhen der Leidenschaft.
NEG000398	Das Internet hat unsere Welt verändert.
NEG000399	Tom ahnte zu keinem Zeitpunkt, dass Mary und John zusammen waren.
NEG000400	Er erforschte die Umgebung des Südpols.
NEG000401	Tom ist ein schlampiger Zeichner.
NEG000402	Lobet den Herrn!
NEG000403	Wenn ich etwas tun will, dann kann ich es auch tun.
NEG000404	Man hat mich falsch verstanden.
NEG000405	Tom opferte sich für seine Freunde.
NEG000406	Ich kann Französisch unterrichten.
NEG000407	Sie warten auf eine Antwort.
NEG000408	Da bin ich neugierig, was Sie mir verbieten.
NEG000409	Wir sind ausgegangen.
NEG000410	Würdest du mich für einen Moment entschuldigen?
NEG000411	Tom fiel sofort auf, dass er eine dickere Jacke hätte tragen sollen.
NEG000412	Könnt ihr da draußen etwas sehen?
NEG000413	Wenn du das glaubst, dann glaubst du alles.
NEG000414	Eine Sprache benötigt keine Armee und keine Flotte, um eine Sprache zu sein.“
NEG000415	Die Insel ist während des Winters von Eis und Schnee bedeckt.
NEG000416	Die Zeitung hat eine große Auflage.
NEG000417	Das Konzert ging drei Stunden.
NEG000418	Mein Bruder hat acht Freunde.
